route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
26,026,26 - CHARTIERS,Collier,Bus,2018-12-01,201812,SAT.,0.8279,UTA
26,026,26 - CHARTIERS,Collier,Bus,2018-12-01,201812,SUN.,0.7835,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7659,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2018-12-01,201812,SAT.,0.8392,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2018-12-01,201812,SUN.,0.763,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5639,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2018-12-01,201812,SAT.,0.6197,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2018-12-01,201812,SUN.,0.6882,UTA
29,029,29 - ROBINSON,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6172,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6633,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2018-12-01,201812,SAT.,0.6902,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2018-12-01,201812,SUN.,0.717,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6554,UTA
38,038,38 - GREEN TREE,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6217,UTA
38,038,38 - GREEN TREE,Collier,Bus,2018-12-01,201812,SAT.,0.7838,UTA
38,038,38 - GREEN TREE,Collier,Bus,2018-12-01,201812,SUN.,0.7634,UTA
39,039,39 - BROOKLINE,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7994,UTA
39,039,39 - BROOKLINE,Collier,Bus,2018-12-01,201812,SAT.,0.8535,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7837,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2018-12-01,201812,SAT.,0.8053,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2018-12-01,201812,SUN.,0.7592,UTA
41,041,41 - BOWER HILL,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6419,UTA
41,041,41 - BOWER HILL,Collier,Bus,2018-12-01,201812,SAT.,0.7017,UTA
41,041,41 - BOWER HILL,Collier,Bus,2018-12-01,201812,SUN.,0.6463,UTA
43,043,43 - BAILEY,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7366,UTA
43,043,43 - BAILEY,Collier,Bus,2018-12-01,201812,SAT.,0.562,UTA
43,043,43 - BAILEY,Collier,Bus,2018-12-01,201812,SUN.,0.6397,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7491,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2018-12-01,201812,SAT.,0.8032,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2018-12-01,201812,SUN.,0.8004,UTA
48,048,48 - ARLINGTON,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7331,UTA
48,048,48 - ARLINGTON,Collier,Bus,2018-12-01,201812,SAT.,0.6973,UTA
48,048,48 - ARLINGTON,Collier,Bus,2018-12-01,201812,SUN.,0.7678,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6279,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6271,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2018-12-01,201812,SUN.,0.5654,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6906,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.7232,UTA
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2018-12-01,201812,SAT.,0.7003,UTA
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6608,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2018-12-01,201812,WEEKDAY,0.697,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2018-12-01,201812,SAT.,0.7053,UTA
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2018-12-01,201812,SUN.,0.6966,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6854,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6176,UTA
55,055,55 - GLASSPORT,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7063,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.742,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2018-12-01,201812,SAT.,0.7305,UTA
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7955,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.7126,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6095,UTA
57,057,57 - HAZELWOOD,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7371,UTA
58,058,58 - GREENFIELD,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7056,UTA
58,058,58 - GREENFIELD,East Liberty,Bus,2018-12-01,201812,SAT.,0.6952,UTA
58,058,58 - GREENFIELD,East Liberty,Bus,2018-12-01,201812,SUN.,0.7031,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6972,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6559,UTA
59,059,59 - MON VALLEY,West Mifflin,Bus,2018-12-01,201812,SUN.,0.6351,UTA
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.8188,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6195,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2018-12-01,201812,SAT.,0.7223,UTA
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2018-12-01,201812,SUN.,0.6941,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6246,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2018-12-01,201812,SAT.,0.7029,UTA
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7461,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6185,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6486,UTA
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2018-12-01,201812,SUN.,0.6543,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6343,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6669,UTA
61D,061D,61D - MURRAY,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7316,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.7321,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-12-01,201812,SAT.,0.6751,UTA
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2018-12-01,201812,SUN.,0.7135,UTA
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6365,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6188,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2018-12-01,201812,SAT.,0.6208,UTA
67,067,67 - MONROEVILLE,East Liberty,Bus,2018-12-01,201812,SUN.,0.8081,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7062,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-12-01,201812,SAT.,0.6287,UTA
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2018-12-01,201812,SUN.,0.8035,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5816,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-12-01,201812,SAT.,0.6344,UTA
69,069,69 - TRAFFORD,East Liberty,Bus,2018-12-01,201812,SUN.,0.5391,UTA
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7763,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6133,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-12-01,201812,SAT.,0.6932,UTA
71A,071A,71A - NEGLEY,East Liberty,Bus,2018-12-01,201812,SUN.,0.7667,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6514,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-12-01,201812,SAT.,0.7583,UTA
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2018-12-01,201812,SUN.,0.6937,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5354,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-12-01,201812,SAT.,0.6241,UTA
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2018-12-01,201812,SUN.,0.6107,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6366,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-12-01,201812,SAT.,0.6763,UTA
71D,071D,71D - HAMILTON,East Liberty,Bus,2018-12-01,201812,SUN.,0.6738,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6563,UTA
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2018-12-01,201812,SAT.,0.7381,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6327,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-12-01,201812,SAT.,0.6676,UTA
75,075,75 - ELLSWORTH,East Liberty,Bus,2018-12-01,201812,SUN.,0.6499,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5558,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-12-01,201812,SAT.,0.6162,UTA
77,077,77 - PENN HILLS,East Liberty,Bus,2018-12-01,201812,SUN.,0.5552,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7186,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-12-01,201812,SAT.,0.6827,UTA
79,079,79 - EAST HILLS,East Liberty,Bus,2018-12-01,201812,SUN.,0.6825,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6581,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6768,UTA
81,081,81 - OAK HILL,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7274,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5743,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-12-01,201812,SAT.,0.5962,UTA
82,082,82 - LINCOLN,East Liberty,Bus,2018-12-01,201812,SUN.,0.6539,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6836,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-12-01,201812,SAT.,0.7031,UTA
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2018-12-01,201812,SUN.,0.6909,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5711,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-12-01,201812,SAT.,0.6093,UTA
86,086,86 - LIBERTY,East Liberty,Bus,2018-12-01,201812,SUN.,0.6653,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6743,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-12-01,201812,SAT.,0.6023,UTA
87,087,87 - FRIENDSHIP,East Liberty,Bus,2018-12-01,201812,SUN.,0.6464,UTA
88,088,88 - PENN,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6288,UTA
88,088,88 - PENN,East Liberty,Bus,2018-12-01,201812,SAT.,0.6284,UTA
88,088,88 - PENN,East Liberty,Bus,2018-12-01,201812,SUN.,0.6082,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6158,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-12-01,201812,SAT.,0.6586,UTA
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2018-12-01,201812,SUN.,0.651,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-12-01,201812,WEEKDAY,0.6466,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-12-01,201812,SAT.,0.7174,UTA
91,091,91 - BUTLER STREET,Ross,Bus,2018-12-01,201812,SUN.,0.7168,UTA
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.7115,UTA
BLLB,BLLB,SILVER LINE - LIBRARY,South Hills Village,Light Rail,2018-12-01,201812,SAT.,0.8519,Clever
BLLB,BLLB,SILVER LINE - LIBRARY,South Hills Village,Light Rail,2018-12-01,201812,SUN.,0.7978,Clever
BLLB,BLLB,SILVER LINE - LIBRARY,South Hills Village,Light Rail,2018-12-01,201812,WEEKDAY,0.8302,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2018-12-01,201812,SAT.,0.8887,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2018-12-01,201812,SUN.,0.8397,Clever
BLSV,BLSV,BLUE LINE - SOUTH HILLS VILLAGE,South Hills Village,Light Rail,2018-12-01,201812,WEEKDAY,0.8468,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6563,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-12-01,201812,SAT.,0.8736,UTA
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2018-12-01,201812,SUN.,0.8186,UTA
G3,G3,G3 - MOON FLYER,Collier,Bus,2018-12-01,201812,WEEKDAY,0.6555,UTA
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2018-12-01,201812,WEEKDAY,0.7501,UTA
O1,O1,O1 - ROSS FLYER,Ross,Bus,2018-12-01,201812,WEEKDAY,0.6296,UTA
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2018-12-01,201812,WEEKDAY,0.5662,UTA
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2018-12-01,201812,WEEKDAY,0.6725,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6983,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-12-01,201812,SAT.,0.8356,UTA
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2018-12-01,201812,SUN.,0.8125,UTA
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6336,UTA
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6984,UTA
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2018-12-01,201812,WEEKDAY,0.6514,UTA
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.731,UTA
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7859,UTA
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7532,UTA
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.8407,UTA
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6902,UTA
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.7158,UTA
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6061,UTA
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6021,UTA
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.6728,UTA
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6164,UTA
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2018-12-01,201812,WEEKDAY,0.5971,UTA
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2018-12-01,201812,SAT.,0.8631,Clever
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2018-12-01,201812,SUN.,0.8119,Clever
RED,RED,RED - Castle Shannon via Beechview,South Hills Village,Light Rail,2018-12-01,201812,WEEKDAY,0.8256,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6954,UTA
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.7237,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6855,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6419,UTA
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2018-12-01,201812,SUN.,0.6593,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6848,UTA
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6363,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-12-01,201812,WEEKDAY,0.6613,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-12-01,201812,SAT.,0.6092,UTA
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2018-12-01,201812,SUN.,0.7494,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-01-01,201901,WEEKDAY,0.6912,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-01-01,201901,SAT.,0.6632,UTA
1,001,1 - FREEPORT ROAD,Ross,Bus,2019-01-01,201901,SUN.,0.7004,UTA
2,002,2 - MOUNT ROYAL,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7303,UTA
4,004,4 - TROY HILL,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7044,UTA
4,004,4 - TROY HILL,Ross,Bus,2019-01-01,201901,SAT.,0.7104,UTA
6,006,6 - SPRING HILL,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7957,UTA
6,006,6 - SPRING HILL,Ross,Bus,2019-01-01,201901,SAT.,0.6499,UTA
6,006,6 - SPRING HILL,Ross,Bus,2019-01-01,201901,SUN.,0.7444,UTA
7,007,7 - SPRING GARDEN,Ross,Bus,2019-01-01,201901,WEEKDAY,0.8189,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2019-01-01,201901,WEEKDAY,0.6519,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2019-01-01,201901,SAT.,0.668,UTA
8,008,8 - PERRYSVILLE,Ross,Bus,2019-01-01,201901,SUN.,0.7573,UTA
11,011,11 - FINEVIEW,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7854,UTA
11,011,11 - FINEVIEW,Ross,Bus,2019-01-01,201901,SAT.,0.7493,UTA
11,011,11 - FINEVIEW,Ross,Bus,2019-01-01,201901,SUN.,0.8344,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2019-01-01,201901,WEEKDAY,0.6362,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2019-01-01,201901,SAT.,0.65,UTA
12,012,12 - MCKNIGHT,Ross,Bus,2019-01-01,201901,SUN.,0.7192,UTA
13,013,13 - BELLEVUE,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7333,UTA
13,013,13 - BELLEVUE,Ross,Bus,2019-01-01,201901,SAT.,0.7116,UTA
13,013,13 - BELLEVUE,Ross,Bus,2019-01-01,201901,SUN.,0.7636,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7644,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2019-01-01,201901,SAT.,0.7662,UTA
14,014,14 - OHIO VALLEY,Ross,Bus,2019-01-01,201901,SUN.,0.7599,UTA
15,015,15 - CHARLES,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7824,UTA
15,015,15 - CHARLES,Ross,Bus,2019-01-01,201901,SAT.,0.758,UTA
15,015,15 - CHARLES,Ross,Bus,2019-01-01,201901,SUN.,0.7766,UTA
16,016,16 - BRIGHTON,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7287,UTA
16,016,16 - BRIGHTON,Ross,Bus,2019-01-01,201901,SAT.,0.7268,UTA
16,016,16 - BRIGHTON,Ross,Bus,2019-01-01,201901,SUN.,0.7534,UTA
17,017,17 - SHADELAND,Ross,Bus,2019-01-01,201901,WEEKDAY,0.725,UTA
17,017,17 - SHADELAND,Ross,Bus,2019-01-01,201901,SAT.,0.6739,UTA
17,017,17 - SHADELAND,Ross,Bus,2019-01-01,201901,SUN.,0.6879,UTA
18,018,18 - MANCHESTER,Ross,Bus,2019-01-01,201901,WEEKDAY,0.8119,UTA
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2019-01-01,201901,WEEKDAY,0.7192,UTA
20,020,20 - KENNEDY,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7039,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2019-01-01,201901,WEEKDAY,0.6694,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2019-01-01,201901,SAT.,0.6365,UTA
21,021,21 - CORAOPOLIS,Collier,Bus,2019-01-01,201901,SUN.,0.7087,UTA
22,022,22 - MCCOY,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7931,UTA
22,022,22 - MCCOY,Collier,Bus,2019-01-01,201901,SAT.,0.6542,UTA
24,024,24 - WEST PARK,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7068,UTA
24,024,24 - WEST PARK,Collier,Bus,2019-01-01,201901,SAT.,0.6548,UTA
24,024,24 - WEST PARK,Collier,Bus,2019-01-01,201901,SUN.,0.7742,UTA
26,026,26 - CHARTIERS,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7779,UTA
26,026,26 - CHARTIERS,Collier,Bus,2019-01-01,201901,SAT.,0.815,UTA
26,026,26 - CHARTIERS,Collier,Bus,2019-01-01,201901,SUN.,0.8038,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7881,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2019-01-01,201901,SAT.,0.8228,UTA
27,027,27 - FAIRYWOOD,Collier,Bus,2019-01-01,201901,SUN.,0.8245,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-01-01,201901,WEEKDAY,0.6149,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-01-01,201901,SAT.,0.6521,UTA
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2019-01-01,201901,SUN.,0.6537,UTA
29,029,29 - ROBINSON,Collier,Bus,2019-01-01,201901,WEEKDAY,0.6676,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7208,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-01-01,201901,SAT.,0.6736,UTA
31,031,31 - BRIDGEVILLE,Collier,Bus,2019-01-01,201901,SUN.,0.7136,UTA
36,036,36 - BANKSVILLE,Collier,Bus,2019-01-01,201901,WEEKDAY,0.6611,UTA
38,038,38 - GREEN TREE,Collier,Bus,2019-01-01,201901,WEEKDAY,0.6083,UTA
38,038,38 - GREEN TREE,Collier,Bus,2019-01-01,201901,SAT.,0.7856,UTA
38,038,38 - GREEN TREE,Collier,Bus,2019-01-01,201901,SUN.,0.8142,UTA
39,039,39 - BROOKLINE,Collier,Bus,2019-01-01,201901,WEEKDAY,0.8221,UTA
39,039,39 - BROOKLINE,Collier,Bus,2019-01-01,201901,SAT.,0.804,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7601,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-01-01,201901,SAT.,0.818,UTA
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2019-01-01,201901,SUN.,0.7267,UTA
41,041,41 - BOWER HILL,Collier,Bus,2019-01-01,201901,WEEKDAY,0.663,UTA
41,041,41 - BOWER HILL,Collier,Bus,2019-01-01,201901,SAT.,0.7709,UTA
41,041,41 - BOWER HILL,Collier,Bus,2019-01-01,201901,SUN.,0.7045,UTA
43,043,43 - BAILEY,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7714,UTA
43,043,43 - BAILEY,Collier,Bus,2019-01-01,201901,SAT.,0.6006,UTA
43,043,43 - BAILEY,Collier,Bus,2019-01-01,201901,SUN.,0.6473,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7667,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-01-01,201901,SAT.,0.7424,UTA
44,044,44 - VIA KNOXVILLE,Collier,Bus,2019-01-01,201901,SUN.,0.7791,UTA
48,048,48 - ARLINGTON,Collier,Bus,2019-01-01,201901,WEEKDAY,0.7647,UTA
48,048,48 - ARLINGTON,Collier,Bus,2019-01-01,201901,SAT.,0.7671,UTA
48,048,48 - ARLINGTON,Collier,Bus,2019-01-01,201901,SUN.,0.7389,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2019-01-01,201901,WEEKDAY,0.6657,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2019-01-01,201901,SAT.,0.7127,UTA
51,051,51 - CARRICK,West Mifflin,Bus,2019-01-01,201901,SUN.,0.6504,UTA
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2019-01-01,201901,WEEKDAY,0.7152,UTA
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2019-01-01,201901,WEEKDAY,0.6998,UTA
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2019-01-01,201901,SAT.,0.7606,UTA
